track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time
1279, Car,475.05,46.726002,37.979866,23.733273,36.8524,-0.0161,-0.0137,372.0
1280, Motorcycle,378.37,40.29952,37.979865,23.733302,47.3156,-0.0244,0.2777,372.2
1281, Motorcycle,474.62,46.940792,37.979881,23.733292,46.4338,-0.015,-0.0455,373.0
1282, Motorcycle,478.03,54.117152,37.982867,23.729186,34.6869,-0.0684,0.0611,373.4
1283, Car,475.72,43.467167,37.979861,23.733273,40.6792,0.028,-0.0268,373.6
1284, Motorcycle,478.65,57.823011,37.982847,23.729143,49.8826,-0.112,-0.0794,373.6
1285, Taxi,478.66,44.184065,37.979872,23.73331,45.1449,0.0045,-0.029,373.6
1286, Motorcycle,477.14,50.225294,37.982865,23.729188,38.8609,-0.065,0.0876,374.2
1287, Motorcycle,295.32,45.049344,37.982837,23.729247,53.6593,-0.1307,-0.2284,374.2
1288, Motorcycle,439.06,43.90593,37.979875,23.733281,47.368,-0.0159,0.0035,374.4
1289, Car,478.01,22.642443,37.979896,23.733336,43.583,0.0462,0.1067,374.8
1290, Motorcycle,171.76,31.54845,37.982858,23.729182,30.3735,-0.0097,-0.0324,374.8
1291, Motorcycle,48.36,13.188157,37.982789,23.729024,19.0278,-0.075,0.0649,374.8
1292, Motorcycle,366.51,23.731005,37.979875,23.733271,48.6453,0.013,-0.0393,375.2
1293, Motorcycle,475.87,47.852412,37.982841,23.729147,45.3827,0.0202,-0.1056,375.2
1294, Car,172.91,38.42545,37.97991,23.73335,48.6,-0.0014,0.004,375.4
1295, Motorcycle,474.09,49.614087,37.982843,23.729227,40.7801,0.0949,0.1543,375.4
1296, Car,477.82,23.245289,37.979865,23.733276,48.3035,0.017,-0.0321,375.8
1297, Motorcycle,476.94,52.667963,37.97985,23.733254,70.2694,0.0372,-0.2956,375.8
1298, Motorcycle,476.01,51.927845,37.982858,23.729203,37.2987,-0.0706,-0.1348,376.0
1299, Car,476.43,48.725918,37.979879,23.733301,46.0571,-0.0167,0.0471,376.4
1300, Car,174.43,38.762355,37.979904,23.733358,44.8506,0.0035,0.0829,376.8
1301, Taxi,474.32,46.654383,37.982837,23.729158,30.0729,-0.0966,-0.0221,377.0
1302, Taxi,33.15,20.573036,37.982842,23.729243,28.1758,0.34,0.0287,377.2
1303, Motorcycle,149.34,7.508818,37.979828,23.731126,30.89,0.015,-0.0545,377.4
1304, Car,174.93,34.602464,37.979914,23.733363,43.4973,0.0197,0.0186,377.6
1305, Bus,169.92,26.36665,37.982864,23.729175,23.0637,0.0038,0.0304,378.4
1306, Car,26.22,18.87727,37.982858,23.729234,27.0927,0.107,-0.3123,379.4
1307, Motorcycle,139.59,35.389008,37.979821,23.731115,39.5793,0.0368,-0.055,379.4
1308, Car,475.65,49.489626,37.97989,23.733291,53.8091,0.0393,-0.0342,379.4
1309, Motorcycle,474.21,23.710618,37.97992,23.733345,42.2767,-0.0284,-0.049,379.6
1310, Taxi,474.23,23.386666,37.979881,23.733257,44.5393,0.0012,0.0335,380.2
1311, Taxi,174.41,36.084596,37.979907,23.733365,43.6623,-0.0101,-0.004,380.6
1312, Motorcycle,475.27,24.796752,37.979905,23.733318,53.8146,-0.0252,-0.0545,381.2
1313, Motorcycle,391.94,18.324332,37.980746,23.732404,8.3674,-0.1863,0.1175,381.4
1314, Taxi,477.67,50.876381,37.98286,23.72918,28.0659,-0.0573,-0.1857,381.8
1315, Motorcycle,366.07,27.920434,37.979883,23.733289,74.8487,0.0677,0.0562,381.8
1316, Car,475.46,24.522436,37.979874,23.733262,46.1238,-0.0142,0.0388,381.8
1317, Motorcycle,170.27,26.195345,37.979924,23.733365,38.516,0.0031,-0.065,382.2
1318, Medium Vehicle,167.43,25.539675,37.982866,23.729216,27.5411,0.0289,-0.0384,382.8
1319, Car,479.32,23.637727,37.979885,23.733338,51.0847,-0.0229,0.011,382.8
1320, Medium Vehicle,477.89,23.186078,37.979856,23.733278,44.2518,-0.0152,0.0123,383.2
1321, Motorcycle,476.54,60.834783,37.982867,23.7292,40.2238,-0.0434,0.0851,383.4
1322, Car,476.83,44.014974,37.982866,23.72917,27.1735,0.0102,-0.0555,383.4
1323, Car,527.76,22.890988,37.979881,23.733306,57.2228,0.0017,0.1032,383.6
1324, Motorcycle,478.23,24.807493,37.979893,23.733343,49.9123,-0.064,-0.0674,384.0
1325, Taxi,478.72,57.446425,37.982847,23.729158,46.0716,-0.1017,-0.1799,384.4
1326, Car,475.7,22.833732,37.979876,23.733286,44.275,-0.0628,0.0634,384.6
1327, Motorcycle,128.41,1.108538,37.981599,23.733253,36.4045,-0.0221,-0.1373,385.8
1328, Taxi,476.67,23.767498,37.97989,23.733338,50.5016,-0.0111,-0.1231,386.0
1329, Car,474.52,24.06039,37.979866,23.733269,47.543,-0.038,-0.0176,386.2
1330, Motorcycle,26.21,26.206771,37.98286,23.729222,40.9406,0.6087,0.0187,386.4
1331, Bus,477.69,10.953501,37.979921,23.733389,16.769,-0.0135,0.2357,386.4
1332, Motorcycle,6.3,0.622738,37.982835,23.729113,6.7264,0.0981,0.0421,387.0
1333, Car,477.03,23.851292,37.97986,23.733276,48.0019,-0.015,-0.0096,387.2
1334, Car,478.97,20.285814,37.979871,23.733313,40.7996,-0.0321,0.0414,387.2
1335, Car,177.0,33.537044,37.979893,23.733351,47.7069,-0.0303,0.2135,387.4
1336, Motorcycle,369.5,25.09837,37.979878,23.733292,45.1103,-0.0056,0.0939,388.0
1337, Motorcycle,404.18,22.248608,37.981602,23.733247,28.8171,-0.02,0.0336,388.2
1338, Car,475.85,23.595748,37.979904,23.733326,48.5645,-0.0327,0.0462,388.4
1339, Bus,173.4,17.149375,37.982858,23.729174,32.0034,-0.0416,-0.1612,388.6
1340, Car,476.37,21.172144,37.979876,23.733309,45.4655,-0.0346,0.1772,388.6
1341, Motorcycle,476.19,56.391125,37.98284,23.729136,46.5246,0.0064,0.0235,389.2
1342, Car,476.46,22.870041,37.979872,23.733264,47.0185,-0.0243,0.2338,389.2
1343, Motorcycle,164.84,34.907196,37.982873,23.72919,41.5284,-0.1122,0.1823,389.8
1344, Car,26.51,28.065318,37.982862,23.729231,39.7674,0.4884,-0.2016,390.0
1345, Medium Vehicle,477.98,23.636392,37.979857,23.733273,44.7145,-0.0377,-0.0216,390.2
1346, Car,477.39,21.865288,37.979878,23.733305,44.7657,-0.0348,0.0895,390.2
1347, Taxi,477.59,22.156049,37.979887,23.733346,53.7984,-0.0495,0.0141,390.6
1348, Motorcycle,477.66,51.793981,37.982841,23.729133,37.627,-0.0354,-0.044,390.6
1349, Heavy Vehicle,305.73,32.371913,37.982861,23.729173,34.7446,-0.0354,0.0698,391.2
1350, Taxi,136.63,7.297536,37.979824,23.731124,22.8029,0.1352,0.0852,392.0
1351, Car,477.76,20.475423,37.979873,23.733308,43.9484,-0.0416,-0.0432,392.2
1352, Medium Vehicle,474.45,41.65935,37.982846,23.72915,37.878,-0.0099,-0.0287,392.4
1353, Motorcycle,24.29,20.817218,37.982845,23.729245,27.974,0.492,-0.0393,392.6
1354, Taxi,476.62,23.186736,37.979859,23.733279,43.9197,-0.0295,-0.002,392.8
1355, Motorcycle,476.12,53.563237,37.982854,23.729165,33.7273,0.0261,-0.1683,392.8
1356, Motorcycle,372.64,18.376866,37.979905,23.733327,58.444,0.043,0.0505,393.6
1357, Car,476.11,22.37571,37.982864,23.729174,36.2852,0.06,-0.0726,393.8
1358, Car,165.6,17.53384,37.982866,23.729221,35.8918,0.1428,0.0054,393.8
1359, Car,475.51,48.909512,37.982865,23.729177,34.3926,0.0145,-0.0679,394.6
1360, Medium Vehicle,27.09,19.505778,37.98286,23.729229,25.2797,0.0021,0.024,395.0
1361, Car,474.39,52.709455,37.982841,23.729153,41.0102,-0.0178,0.0133,395.0
1362, Car,462.74,10.411709,37.981609,23.733244,27.886,-0.0708,0.0723,396.4
1363, Heavy Vehicle,479.68,22.025946,37.982865,23.729172,32.8102,-0.0066,0.0462,397.0
1364, Motorcycle,162.51,24.17441,37.98284,23.729254,23.3156,0.0697,-0.1023,397.0
1365, Car,30.78,1.10813,37.979857,23.733256,19.5549,0.1313,-0.1016,397.6
1366, Car,26.12,18.079997,37.982865,23.729231,23.6712,0.3114,0.0928,398.2
1367, Car,173.22,14.045102,37.982863,23.729165,34.6388,0.0114,-0.0598,398.2
1368, Motorcycle,161.65,20.347066,37.982849,23.729224,29.4724,-0.0173,-0.0713,399.4
1369, Car,168.85,12.770344,37.982868,23.72918,35.123,0.0899,-0.1089,399.4
1370, Motorcycle,131.99,21.598027,37.982163,23.731207,9.0244,0.0755,0.1522,400.8
1371, Car,472.2,21.518012,37.982855,23.729234,24.5805,0.0267,-0.0372,401.8
1372, Taxi,473.38,23.668901,37.982851,23.729183,35.8826,-0.0115,-0.0355,402.2
1373, Car,474.61,17.434659,37.979894,23.733335,27.8606,0.0592,0.0804,404.0
1374, Car,475.29,23.568273,37.982852,23.729184,37.3107,-0.039,0.0478,404.0
1375, Medium Vehicle,476.42,20.916048,37.982869,23.729212,27.8,0.0288,0.0029,405.0
1376, Car,165.19,12.927585,37.982854,23.72917,29.4527,-0.0193,-0.0252,405.2
1377, Car,476.98,23.915502,37.982865,23.729175,28.6043,-0.0008,-0.1139,406.0
1378, Taxi,146.16,8.948502,37.97983,23.731116,13.6433,-0.3127,-0.1507,406.4
1379, Car,169.38,12.7033,37.982862,23.729179,32.2411,0.0421,-0.0168,407.8
1380, Medium Vehicle,29.24,17.546131,37.982855,23.729231,23.312,-0.0065,0.0239,408.2
1381, Motorcycle,130.47,25.807064,37.982146,23.731213,15.1168,-0.0343,0.6283,408.6
1382, Taxi,168.76,12.398735,37.982869,23.729177,33.5975,0.0046,-0.0539,409.6
1383, Car,473.89,20.50489,37.982859,23.729226,30.2326,0.2724,-0.1348,409.6
1384, Car,147.45,10.367901,37.979823,23.731112,27.2858,0.0826,-0.0222,409.8
1385, Bus,137.33,12.808183,37.98216,23.731197,12.1806,-0.0163,0.1296,410.2
1386, Motorcycle,407.82,31.237526,37.9816,23.73324,35.7985,0.0533,0.0029,411.4
1387, Car,146.77,9.401617,37.979831,23.731114,20.1304,0.1193,0.009,411.4
1388, Car,29.4,16.036279,37.982851,23.729238,26.8048,0.2061,0.0296,411.6
1389, Taxi,477.1,24.055454,37.982854,23.729174,34.2934,0.0206,-0.0449,411.8
1390, Car,31.75,20.412749,37.983157,23.730363,12.935,-0.0468,-0.7583,413.0
1391, Taxi,403.64,27.109829,37.981601,23.733234,29.1816,-0.1456,0.0652,413.6
1392, Car,476.71,24.871832,37.982864,23.729173,33.4103,-0.0097,0.0857,413.8
1393, Car,475.64,22.70951,37.982854,23.729228,20.916,0.069,0.0625,414.0
1394, Motorcycle,26.83,24.143222,37.983154,23.730355,23.1185,-0.0048,-0.2287,414.4
1395, Motorcycle,294.45,10.076076,37.98159,23.733246,35.8798,0.0515,0.068,414.8
1396, Motorcycle,131.97,22.201077,37.982159,23.731202,13.4434,-0.019,0.5387,415.0
1397, Car,167.71,12.526035,37.982862,23.729211,23.3777,0.0889,-0.0338,415.4
1398, Taxi,38.77,19.936623,37.983148,23.730353,16.4424,-0.0417,-0.2874,416.0
1399, Car,138.86,10.866974,37.97981,23.731121,18.8629,0.0515,0.0155,416.8
1400, Car,474.86,25.214001,37.982857,23.729227,28.4283,0.2264,-0.021,417.2
1401, Heavy Vehicle,131.31,17.905812,37.982163,23.731209,14.1538,-0.0008,0.2635,417.6
1402, Car,29.59,17.753385,37.983149,23.730355,19.4663,0.0133,-0.1007,418.6
1403, Motorcycle,474.85,28.396273,37.98285,23.729228,25.6408,-0.0795,-0.1841,419.8
1404, Car,130.73,17.962283,37.982155,23.731204,15.2534,-0.0117,0.1431,420.2
1405, Car,30.07,18.04363,37.983153,23.730358,19.7123,0.0062,0.0033,420.4
1406, Motorcycle,133.5,19.858909,37.982165,23.731193,22.2221,-0.0232,0.7834,420.6
1407, Medium Vehicle,29.25,17.551271,37.983153,23.730358,18.5993,-0.0178,0.2044,421.8
1408, Medium Vehicle,140.28,2.256563,37.979807,23.731108,22.1689,0.1033,0.1257,422.2
1409, Car,471.73,24.827881,37.982852,23.729238,28.9237,-0.1331,-0.1867,422.2
1410, Car,128.72,17.822578,37.982156,23.731213,14.0103,-0.0062,0.2299,422.2
1411, Taxi,474.32,33.48164,37.982852,23.729174,29.9237,-0.0773,-0.1838,422.6
1412, Car,128.81,16.923828,37.982155,23.731206,15.1078,0.0023,0.4649,424.0
1413, Car,27.97,16.784691,37.98316,23.730366,18.4946,-0.0082,0.1923,424.4
1414, Car,26.24,18.896077,37.98285,23.729237,25.2154,0.0098,-0.3277,424.8
1415, Car,480.35,27.891516,37.982864,23.729169,29.785,-0.0562,-0.2909,424.8
1416, Car,146.26,11.648978,37.97982,23.731105,11.5067,-0.0208,0.1704,425.0
1417, Medium Vehicle,133.51,17.166037,37.98216,23.731199,14.627,-0.0175,0.4529,426.0
1418, Car,477.34,27.627646,37.982858,23.729183,35.9517,0.0089,-0.1442,427.0
1419, Car,27.43,17.63402,37.982842,23.729248,22.3203,0.2346,-0.0454,427.6
1420, Car,128.34,16.619085,37.982154,23.731207,18.4296,0.0637,0.4325,427.8
1421, Motorcycle,475.37,45.273087,37.982856,23.729217,38.1503,-0.005,-0.0561,428.8
1422, Medium Vehicle,30.48,18.287179,37.983153,23.730363,16.8741,0.0385,0.0538,429.4
1423, Taxi,476.59,39.900453,37.982862,23.729177,32.6494,-0.0651,-0.2189,429.8
1424, Car,130.96,15.208523,37.982158,23.731207,18.3921,0.0153,0.5766,430.0
1425, Car,453.01,31.9772,37.979884,23.733299,28.1045,-0.0745,0.0337,430.6
1426, Taxi,171.93,39.675321,37.979904,23.733342,30.8726,-0.0829,-0.0705,430.6
1427, Motorcycle,475.03,51.201015,37.979896,23.733312,66.1446,0.0266,-0.1949,430.8
1428, Car,28.41,18.940606,37.983147,23.730356,20.0128,0.0423,-0.2255,431.2
1429, Car,478.65,28.623491,37.982863,23.72918,33.6791,-0.0436,-0.3218,431.2
1430, Motorcycle,401.63,13.096485,37.981592,23.73323,28.8604,-0.2275,-0.2238,431.6
1431, Car,170.0,34.381231,37.979905,23.733352,41.6272,-0.0702,-0.1686,431.8
1432, Heavy Vehicle,367.47,14.698993,37.979875,23.733263,22.7668,-0.0045,-0.2012,432.0
1433, Motorcycle,475.75,43.915127,37.982858,23.729229,41.7117,-0.295,-0.3695,432.4
1434, Bus,477.64,14.401205,37.97992,23.733372,23.7079,-0.0107,0.1962,433.2
1435, Car,478.03,28.971543,37.982871,23.729179,33.8524,-0.0203,-0.272,433.4
1436, Taxi,171.68,34.721539,37.97991,23.733333,39.2953,-0.0734,0.0933,433.8
1437, Car,473.46,28.313277,37.982861,23.729225,31.04,-0.1208,0.036,434.6
1438, Medium Vehicle,217.87,2.83355,37.979864,23.733267,32.3081,-0.0393,-0.1027,435.8
1439, Motorcycle,502.05,32.390639,37.98285,23.729177,29.4724,0.0063,-0.2142,435.8
1440, Motorcycle,475.42,46.508113,37.979887,23.733286,49.9334,0.0064,-0.0256,436.0
1441, Car,172.09,29.501352,37.979908,23.733346,28.2613,0.0492,0.0344,436.0
1442, Motorcycle,475.49,47.549232,37.982856,23.729213,44.0902,-0.093,-0.3304,436.0
1443, Bus,479.59,14.508691,37.979915,23.733369,21.2549,-0.0379,-0.0351,437.2
1444, Motorcycle,307.21,11.081582,37.981589,23.733221,29.9377,0.1061,0.1358,437.8
1445, Car,98.22,15.784972,37.982857,23.732088,8.9463,0.1257,-0.0154,438.2
1446, Car,477.12,30.133962,37.982857,23.72916,36.84,-0.0455,-0.4866,438.8
1447, Motorcycle,475.59,49.483662,37.979875,23.73328,52.5498,-0.0617,-0.2056,439.0
1448, Car,472.04,29.40011,37.982851,23.729237,33.5007,-0.0226,0.0435,439.2
1449, Taxi,171.68,28.612913,37.979895,23.733342,20.3077,0.0023,0.0111,439.6
1450, Taxi,171.94,28.657005,37.979897,23.733334,19.535,-0.017,-0.0125,441.0
1451, Motorcycle,474.67,33.905297,37.979877,23.733295,42.7642,-0.0394,-0.1462,441.8
1452, Medium Vehicle,474.97,16.130946,37.979917,23.733365,19.52,0.0199,-0.0167,442.2
1453, Motorcycle,158.1,24.116723,37.98051,23.731255,13.6573,-0.6597,-0.4022,442.2
1454, Car,480.89,25.30985,37.979879,23.733303,41.8157,-0.0389,-0.0909,442.6
1455, Car,478.67,31.217775,37.982863,23.729184,34.5629,-0.0061,-0.3824,442.8
1456, Car,452.74,14.630681,37.979896,23.733331,24.0398,-0.0524,0.0156,443.0
1457, Motorcycle,306.46,20.355474,37.980365,23.732724,2.2532,-0.087,-0.1668,443.0
1458, Car,207.7,2.080458,37.979862,23.733273,43.423,-0.0339,-0.0244,443.4
1459, Motorcycle,104.63,19.023328,37.982861,23.732073,11.6114,-0.1311,0.1984,443.6
1460, Car,474.45,35.732454,37.979883,23.7333,36.3802,-0.0481,0.2065,443.8
1461, Motorcycle,137.83,26.114797,37.979822,23.731122,34.4513,0.0216,0.1834,443.8
1462, Car,175.39,28.962764,37.979918,23.733366,20.7329,0.0006,0.0908,444.2
1463, Motorcycle,473.31,61.292586,37.979895,23.733304,56.2705,0.1083,-0.055,444.8
1464, Taxi,370.0,16.691603,37.979864,23.733281,41.4988,0.0007,0.0851,444.8
1465, Motorcycle,474.15,15.952628,37.979903,23.733328,26.5988,0.0058,-0.0274,445.2
1466, Taxi,477.1,29.11108,37.982864,23.729192,30.6557,0.0114,-0.2976,445.2
1467, Taxi,168.66,28.913754,37.979928,23.733368,23.72,0.0244,0.0381,446.0
1468, Medium Vehicle,478.84,16.575074,37.979897,23.733333,24.4615,-0.0347,0.0418,446.2
1469, Car,476.1,41.804116,37.97988,23.73331,44.9574,0.0235,0.1316,446.2
1470, Motorcycle,479.41,41.288526,37.982871,23.729194,27.1882,-0.0097,-0.339,446.6
1471, Car,100.57,18.857055,37.982857,23.732072,15.2121,0.0421,0.2889,446.6
1472, Car,474.33,46.151401,37.979861,23.733273,40.1508,-0.0044,-0.012,446.8
1473, Car,477.03,45.1924,37.97988,23.7333,45.9073,-0.0015,-0.0217,447.2
1474, Taxi,172.3,26.96843,37.979921,23.733379,23.1409,0.0018,-0.0208,447.6
1475, Car,475.66,29.832362,37.982856,23.72923,29.137,-0.0579,0.0319,448.0
1476, Taxi,477.8,35.83494,37.979896,23.733333,28.8811,-0.024,0.0879,448.4
1477, Car,475.37,37.69474,37.979876,23.733274,45.2346,0.0446,0.1145,448.6
1478, Motorcycle,476.71,57.205206,37.979884,23.733302,58.8665,0.0028,-0.0564,448.8
1479, Motorcycle,476.24,61.231343,37.97985,23.73325,58.3814,-0.0056,-0.1319,449.0
1480, Car,479.34,29.347049,37.982854,23.729182,29.0363,0.0159,-0.2313,449.6
1481, Motorcycle,198.84,10.225952,37.982837,23.729138,15.659,0.0358,0.0093,450.0
1482, Car,475.82,50.980881,37.979862,23.733275,36.6811,-0.0592,-0.1235,450.0
1483, Bus,478.84,9.317986,37.979914,23.733369,29.8991,0.0326,0.3016,450.6
1484, Car,476.65,18.254807,37.979892,23.733334,34.4621,-0.0086,0.0253,450.8
1485, Taxi,480.23,43.878886,37.982863,23.729178,30.0439,-0.0101,0.0175,450.8
1486, Car,476.36,36.17908,37.979874,23.733306,41.6103,-0.0128,0.0684,451.2
1487, Car,383.22,3.928232,37.979856,23.733279,40.6053,-0.0176,-0.0036,451.6
1488, Motorcycle,128.25,7.282605,37.982152,23.73121,0.0,-0.0,-0.0,451.8
1489, Motorcycle,474.9,50.580774,37.979873,23.733296,41.6019,-0.0254,-0.0957,451.8
1490, Car,480.8,30.154881,37.982866,23.729181,31.3628,-0.0399,-0.3163,452.2
1491, Motorcycle,366.86,20.896872,37.979874,23.733283,38.2869,-0.018,-0.1291,452.4
1492, Motorcycle,301.5,12.418599,37.981591,23.733232,32.6845,-0.1669,-0.4095,453.0
1493, Car,500.16,14.290201,37.979894,23.733329,35.6706,-0.0121,0.0668,453.2
1494, Taxi,367.85,13.910259,37.979867,23.733265,43.088,0.0585,-0.1451,453.4
1495, Car,47.08,15.407831,37.982787,23.729023,17.9183,-0.0181,0.2673,453.6
1496, Medium Vehicle,477.52,37.371437,37.982867,23.72918,31.3713,-0.0414,-0.1062,453.8
1497, Car,171.06,30.791664,37.979912,23.73337,32.8169,0.0124,-0.0794,453.8
1498, Motorcycle,473.02,47.302217,37.979891,23.733327,36.8867,0.0063,-0.1254,454.0
1499, Taxi,475.39,41.539273,37.979886,23.733293,42.3175,0.0057,0.0202,454.0
1500, Motorcycle,474.09,46.632204,37.979876,23.733276,47.9688,-0.0561,0.0471,454.2
1501, Motorcycle,305.4,13.310246,37.981596,23.733239,22.8443,-0.2846,-0.4454,454.2
1502, Motorcycle,472.99,68.110998,37.979866,23.733246,73.49,0.0126,0.0166,454.8
1503, Taxi,376.16,13.096569,37.979895,23.733331,40.7752,0.0205,-0.0946,454.8
1504, Car,476.63,17.473227,37.97991,23.733379,30.2907,-0.0187,0.2727,455.2
1505, Motorcycle,475.14,56.266342,37.982855,23.729222,28.3582,-0.278,-0.7594,455.4
1506, Car,411.57,16.175159,37.981589,23.73323,45.5481,0.0148,-0.0192,456.2
1507, Taxi,168.52,22.46898,37.982862,23.729177,31.1344,0.0204,-0.2862,456.4
1508, Taxi,377.03,11.125545,37.979903,23.733365,29.2899,-0.0052,0.1171,456.4
1509, Motorcycle,475.29,40.739193,37.979885,23.733335,38.6014,-0.049,0.0335,456.8
1510, Motorcycle,475.61,55.231646,37.982865,23.729207,33.3273,-0.1595,0.0739,456.8
1511, Car,529.08,18.783785,37.979866,23.733277,44.199,0.0178,0.0263,457.2
1512, Motorcycle,173.97,41.753533,37.979885,23.733342,44.6898,-0.0354,-0.1467,457.2
1513, Taxi,376.96,14.591933,37.979919,23.733396,31.4348,0.0524,-0.0473,457.2
1514, Car,474.91,37.492778,37.979874,23.733305,39.4399,-0.0294,0.0301,457.6
1515, Car,474.67,45.446934,37.97986,23.733272,40.8484,-0.0239,-0.05,458.0
1516, Car,473.26,18.846734,37.979897,23.73333,40.9778,-0.0353,0.139,458.4
1517, Car,476.09,42.634891,37.982864,23.72921,28.6578,-0.118,0.1964,458.4
1518, Car,476.34,37.441728,37.979867,23.733311,40.9292,0.0137,-0.0283,458.6
1519, Car,170.9,32.381269,37.979909,23.733365,34.0651,0.0278,0.1871,458.8
1520, Car,374.8,12.266145,37.979898,23.733333,35.5876,-0.0121,0.0998,459.8
1521, Car,475.92,42.833223,37.979857,23.733281,43.3855,0.0446,-0.0702,460.0
1522, Motorcycle,546.9,19.927545,37.979856,23.733248,50.5621,0.0115,-0.1072,460.0
1523, Car,171.2,31.769824,37.979907,23.733365,39.0364,0.034,0.0512,460.2
1524, Taxi,474.58,40.105032,37.979876,23.733308,39.419,0.0195,-0.0103,460.4
1525, Motorcycle,455.25,47.366772,37.979881,23.733325,55.0218,-0.1445,-0.2176,460.6
1526, Taxi,479.78,31.633869,37.982865,23.729188,29.5263,0.0285,-0.1066,461.0
1527, Motorcycle,410.25,15.10121,37.979902,23.733336,38.931,0.0608,0.0205,461.0
1528, Car,475.01,43.623596,37.979867,23.73327,42.8315,0.1488,0.0093,461.6
1529, Taxi,473.17,39.614622,37.979895,23.733334,38.4516,-0.02,-0.016,462.2
1530, Car,473.15,41.74849,37.979884,23.733298,39.1231,-0.0427,0.0456,462.4
1531, Car,171.14,20.003881,37.979923,23.733371,39.9649,0.2348,-0.0265,462.6
1532, Motorcycle,472.59,42.533082,37.979876,23.733278,41.6586,0.0498,-0.1162,462.6
1533, Motorcycle,46.11,14.561198,37.982792,23.729033,21.8859,0.0629,0.1729,463.0
1534, Motorcycle,451.45,43.224039,37.97987,23.733303,51.7309,0.0145,0.0673,463.8
1535, Car,407.89,17.777409,37.981583,23.733219,31.9089,-0.1782,-0.0002,464.0
1536, Motorcycle,478.23,49.47202,37.982844,23.729142,35.3937,1.1084,0.0519,464.2
1537, Car,475.89,17.200728,37.979902,23.733325,38.6451,0.0399,0.0033,464.2
1538, Car,367.34,14.959745,37.979866,23.733268,42.7701,0.1439,0.013,464.2
1539, Motorcycle,478.59,17.984731,37.979916,23.733361,50.6117,0.27,-0.0245,464.4
1540, Bus,148.57,5.864635,37.979819,23.731101,21.0246,0.2027,-0.0286,464.4
1541, Motorcycle,474.59,58.511579,37.982839,23.729173,34.3136,0.1377,0.0362,464.6
1542, Motorcycle,473.01,53.548398,37.979856,23.733254,57.8618,0.1416,0.0241,465.4
1543, Motorcycle,476.79,50.483478,37.982847,23.729162,34.0388,0.2158,-0.0252,465.4
1544, Motorcycle,28.3,17.568153,37.982837,23.729265,23.5648,0.1172,0.1288,465.4
1545, Motorcycle,410.0,12.746021,37.9799,23.733358,45.2336,0.1307,0.0325,465.6
1546, Motorcycle,164.93,30.292407,37.982849,23.729225,28.1507,-0.0112,0.0417,465.8
1547, Car,473.86,22.564553,37.979889,23.733297,45.424,0.0133,-0.0108,466.0
1548, Motorcycle,474.91,44.991449,37.979883,23.733327,53.0171,0.1854,-0.0176,466.2
1549, Car,478.64,38.63464,37.982865,23.72918,25.8847,-0.1027,0.0177,466.6
1550, Car,526.46,10.300208,37.979865,23.733269,43.1759,0.1417,0.0214,466.8
1551, Motorcycle,478.62,51.587354,37.982847,23.729163,31.1152,-0.2842,-0.1128,467.0
1552, Motorcycle,480.37,48.576374,37.982846,23.729149,28.702,-0.2122,0.0233,467.2
1553, Taxi,476.85,21.730098,37.979886,23.733335,50.6069,0.2533,0.0265,467.6
1554, Car,172.83,31.745075,37.979908,23.733371,44.2123,0.431,0.0364,467.6
1555, Car,475.64,22.891695,37.979875,23.733302,47.0581,0.0897,-0.001,467.8
1556, Taxi,479.96,50.819245,37.98286,23.729178,26.4906,-0.071,0.0356,468.0
1557, Motorcycle,18.08,14.790601,37.982771,23.72932,20.1711,0.1927,-0.3417,468.4
1558, Car,376.99,14.107632,37.979897,23.733328,51.3016,0.2921,-0.0293,468.6
1559, Taxi,368.28,15.416564,37.979868,23.733267,42.853,-0.0774,0.0128,468.6
1560, Car,26.94,20.207317,37.982853,23.729238,23.8792,0.173,0.0801,469.0
1561, Motorcycle,124.99,12.294197,37.98013,23.732516,17.2559,-0.1801,-0.0031,469.4
1562, Motorcycle,171.05,30.788809,37.979914,23.733365,41.033,0.1956,0.0278,469.6
1563, Taxi,375.75,13.419474,37.979889,23.733339,49.0849,0.1803,0.0279,469.8
1564, Taxi,476.54,19.901853,37.979931,23.733387,23.0928,-0.5623,-0.039,470.0
1565, Car,367.52,15.207901,37.979865,23.733269,42.3145,-0.1062,-0.0214,470.4
1566, Car,504.29,35.596609,37.98286,23.729177,33.876,0.0092,-0.0064,470.6
1567, Taxi,30.21,16.993343,37.982855,23.729236,24.9363,0.2746,0.0264,470.8
1568, Car,474.31,22.23349,37.979894,23.733294,50.9578,0.1051,-0.034,471.0
1569, Car,299.32,17.959255,37.979874,23.733268,44.2779,0.1056,0.072,471.2
1570, Motorcycle,72.5,4.264441,37.981744,23.730255,5.3158,0.5189,-0.0,471.4
1571, Car,147.08,6.4413,37.979821,23.731094,30.3442,0.6188,0.0101,471.6
1572, Motorcycle,298.34,17.549613,37.979862,23.733255,46.3617,0.2577,-0.0459,472.0
1573, Motorcycle,477.15,67.628002,37.982863,23.729196,58.566,-0.3115,-0.1202,472.6
1574, Car,183.79,16.792624,37.982855,23.729176,40.3588,0.0088,-0.115,472.6
1575, Taxi,474.87,20.255218,37.979912,23.733335,51.1525,0.4139,-0.0175,472.8
1576, Car,476.35,39.152141,37.982865,23.729218,23.8852,0.0036,0.0256,473.0
